systemTimeStamp,timeStartup,timeGps,timeSyncIn,timeGpsPps,utcYear,utcMonth,utcDay,utcHour,utcMinute,utcSecond,utcFracsec,imuStatus,temperature,pressure,magX,magY,magZ,accelX,accelY,accelZ,gps1UtcYear,gps1UtcMonth,gps1UtcDay,gps1UtcHour,gps1UtcMinute,gps1UtcSecond,gps1UtcFracsec,gnss1NumSats,gnss1Fix,gnss1PosLat,gnss1PosLon,gnss1PosAlt,gnss1PosEcefX,gnss1PosEcefY,gnss1PosEcefY,gnss1PosUncertaintyN,gnss1PosUncertaintyE,gnss1PosUncertaintyD,yaw,pitch,roll,quatX,quatY,quatZ,quatW,insStatus,lat,lon,alt,posEcefX,posEcefY,posEcefZ,posU
174847259948,180626257000,1421179521497200896,180626257000,497210000,25,1,17,20,5,7,498,16,26.099998,102.327003,0.811823,1.449128,3.798391,1.162729,-1.293586,-7.501941,25,1,17,20,5,3,400,9,4,32.865380,-117.254184,-14.513000,-2455733.265110,-4767245.413444,3441419.963078,6.206876,6.369588,11.175346,-80.363976,5.779947,6.949248,-0.078715,0.000606,0.645547,-0.759653,32901,32.865378,-117.254182,-15.644763,-2455732.739333,-4767244.897562,3441419.227034,1.541423
174872559855,180651257000,1421179521522201088,180651257000,522210000,25,1,17,20,5,7,523,16,26.099998,102.327003,0.812506,1.447938,3.798650,1.583879,-1.384355,-7.753845,25,1,17,20,5,3,400,9,4,32.865380,-117.254184,-14.513000,-2455733.265110,-4767245.413444,3441419.963078,6.206876,6.369588,11.175346,-81.113762,6.057964,6.692863,-0.078586,-0.002177,0.650531,-0.755400,32901,32.865378,-117.254182,-15.651596,-2455732.730516,-4767244.907138,3441419.207513,1.543189
174896805263,180676257000,1421179521547201024,180676257000,547210000,25,1,17,20,5,7,548,0,26.099998,102.327003,0.813878,1.446520,3.799387,2.008863,-1.267505,-7.681395,25,1,17,20,5,3,400,9,4,32.865380,-117.254184,-14.513000,-2455733.265110,-4767245.413444,3441419.963078,6.206876,6.369588,11.175346,-81.951920,6.251017,6.466286,-0.078213,-0.004171,0.656046,-0.750645,133,32.865377,-117.254182,-15.659584,-2455732.720712,-4767244.915922,3441419.187656,1.544969
174922097318,180701257000,1421179521572200960,180701257000,572210000,25,1,17,20,5,7,573,16,26.099998,102.327003,0.815739,1.447265,3.799135,1.811023,-1.304615,-8.040154,25,1,17,20,5,3,400,9,4,32.865380,-117.254184,-14.513000,-2455733.265110,-4767245.413444,3441419.963078,6.206876,6.369588,11.175346,-82.859810,6.256382,6.254681,-0.076898,-0.004808,0.661965,-0.745564,133,32.865377,-117.254182,-15.668676,-2455732.709804,-4767244.924084,3441419.167403,1.546764
174947364689,180726257000,1421179521597201152,180726257000,597210000,25,1,17,20,5,7,598,16,26.099998,102.327003,0.820828,1.445636,3.797261,1.703853,-1.177485,-8.318277,25,1,17,20,5,3,400,9,4,32.865380,-117.254184,-14.513000,-2455733.265110,-4767245.413444,3441419.963078,6.206876,6.369588,11.175346,-83.803131,6.082410,6.025188,-0.074445,-0.004383,0.668066,-0.740356,32901,32.865377,-117.254181,-15.678691,-2455732.697984,-4767244.931663,3441419.146897,1.548573
174971542281,180751256000,1421179521622200064,180751256000,622209000,25,1,17,20,5,7,623,16,26.099998,102.327003,0.825713,1.447376,3.796040,1.646626,-1.161040,-8.717048,25,1,17,20,5,3,400,9,4,32.865380,-117.254184,-14.513000,-2455733.265110,-4767245.413444,3441419.963078,6.206876,6.369588,11.175346,-84.774124,5.771674,5.815681,-0.071318,-0.002983,0.674300,-0.734999,32901,32.865377,-117.254181,-15.689467,-2455732.685390,-4767244.938771,3441419.126186,1.550398
174996728911,180776257000,1421179521647201024,180776257000,647210000,25,1,17,20,5,7,648,0,26.099998,102.315002,0.832884,1.447730,3.797932,1.399570,-1.160258,-9.093351,25,1,17,20,5,3,600,9,4,32.865379,-117.254183,-14.536000,-2455733.175110,-4767245.533444,3441419.823078,6.202598,6.421605,11.199727,-85.804512,5.298272,5.670532,-0.067620,-0.000178,0.680865,-0.729281,133,32.865377,-117.254181,-15.700777,-2455732.672225,-4767244.945572,3441419.105319,1.551869
175022145133,180801257000,1421179521672200960,180801257000,672210000,25,1,17,20,5,7,673,16,26.099998,102.315002,0.841240,1.449279,3.796951,1.266211,-1.141871,-9.195222,25,1,17,20,5,3,600,9,4,32.865379,-117.254183,-14.536000,-2455733.175110,-4767245.533444,3441419.823078,6.202598,6.421605,11.199727,-86.908783,4.576045,5.629705,-0.063046,0.004803,0.687823,-0.723120,133,32.865377,-117.254181,-15.680274,-2455732.662403,-4767244.977798,3441419.105719,1.545491
175046680040,180826257000,1421179521697200896,180826257000,697210000,25,1,17,20,5,7,698,16,26.105000,102.331001,0.851460,1.452298,3.796181,1.276133,-1.264253,-9.378014,25,1,17,20,5,3,600,9,4,32.865379,-117.254183,-14.536000,-2455733.175110,-4767245.533444,3441419.823078,6.202598,6.421605,11.199727,-88.042442,3.497348,5.680745,-0.056796,0.012504,0.694835,-0.716814,32901,32.865377,-117.254181,-15.692134,-2455732.648252,-4767244.984317,3441419.084924,1.547318
175072281929,180851257000,1421179521722201088,180851257000,722210000,25,1,17,20,5,7,723,16,26.099998,102.315002,0.865882,1.457272,3.792286,1.298528,-1.157739,-9.587016,25,1,17,20,5,3,600,9,4,32.865379,-117.254183,-14.536000,-2455733.175110,-4767245.533444,3441419.823078,6.202598,6.421605,11.199727,-89.169678,1.985607,5.795947,-0.048150,0.023160,0.701586,-0.710579,32901,32.865376,-117.254181,-15.704168,-2455732.633632,-4767244.990745,3441419.064268,1.549160
