systemTimeStamp,timeStartup,timeGps,timeSyncIn,timeGpsPps,utcYear,utcMonth,utcDay,utcHour,utcMinute,utcSecond,utcFracsec,imuStatus,temperature,pressure,magX,magY,magZ,accelX,accelY,accelZ,gps1UtcYear,gps1UtcMonth,gps1UtcDay,gps1UtcHour,gps1UtcMinute,gps1UtcSecond,gps1UtcFracsec,gnss1NumSats,gnss1Fix,gnss1PosLat,gnss1PosLon,gnss1PosAlt,gnss1PosEcefX,gnss1PosEcefY,gnss1PosEcefY,gnss1PosUncertaintyN,gnss1PosUncertaintyE,gnss1PosUncertaintyD,yaw,pitch,roll,quatX,quatY,quatZ,quatW,insStatus,lat,lon,alt,posEcefX,posEcefY,posEcefZ,posU
301282144595,307101258000,1420932773260409856,307101258000,260421000,25,1,14,23,32,39,261,16,29.099998,102.124008,0.673090,1.795748,3.791590,-2.185233,-2.299469,-9.742582,25,1,14,23,32,35,200,7,3,32.865575,-117.254150,-17.628000,-2455723.825110,-4767234.153444,3441436.403078,4.965378,4.877632,10.035002,26.921286,-8.524670,14.658456,-0.140882,0.042078,-0.239458,-0.959709,32901,32.865576,-117.254150,-21.028345,-2455722.581362,-4767231.653210,3441434.730367,1.753323
301306528614,307126257000,1420932773285408768,307126257000,285420000,25,1,14,23,32,39,286,16,29.109999,102.141006,0.672426,1.797156,3.788477,-1.872887,-2.316191,-9.246159,25,1,14,23,32,35,200,7,3,32.865575,-117.254150,-17.628000,-2455723.825110,-4767234.153444,3441436.403078,4.965378,4.877632,10.035002,27.295195,-8.216990,14.579832,-0.139758,0.039197,-0.242275,-0.959288,133,32.865576,-117.254150,-21.050594,-2455722.583501,-4767231.638031,3441434.708737,1.754756
301331914780,307151257000,1420932773310408704,307151257000,310420000,25,1,14,23,32,39,311,16,29.109999,102.129005,0.668712,1.798094,3.791554,-1.400008,-2.119866,-8.747444,25,1,14,23,32,35,200,7,3,32.865575,-117.254150,-17.628000,-2455723.825110,-4767234.153444,3441436.403078,4.965378,4.877632,10.035002,27.828133,-7.752939,14.517900,-0.138492,0.034782,-0.246285,-0.958621,133,32.865575,-117.254151,-21.072946,-2455722.585484,-4767231.622761,3441434.687155,1.755961
301357422151,307176257000,1420932773335408640,307176257000,335420000,25,1,14,23,32,39,336,0,29.094997,102.129005,0.665745,1.799932,3.786058,-0.891573,-2.114942,-8.551311,25,1,14,23,32,35,200,7,3,32.865575,-117.254150,-17.628000,-2455723.825110,-4767234.153444,3441436.403078,4.965378,4.877632,10.035002,28.474874,-7.227177,14.503330,-0.137484,0.029620,-0.251200,-0.957663,32901,32.865575,-117.254151,-21.095738,-2455722.587277,-4767231.607121,3441434.665405,1.757177
301381756003,307201257000,1420932773360408832,307201257000,360420000,25,1,14,23,32,39,361,16,29.109999,102.129005,0.663694,1.801804,3.783176,-0.694932,-2.313933,-8.554246,25,1,14,23,32,35,200,7,3,32.865575,-117.254150,-17.628000,-2455723.825110,-4767234.153444,3441436.403078,4.965378,4.877632,10.035002,29.162014,-6.741591,14.561925,-0.137124,0.024595,-0.256498,-0.956452,32901,32.865575,-117.254151,-21.119108,-2455722.588981,-4767231.591059,3441434.643231,1.758407
301407111114,307226257000,1420932773385408768,307226257000,385420000,25,1,14,23,32,39,386,16,29.109999,102.141006,0.662576,1.805632,3.782399,-0.623602,-2.469624,-8.645787,25,1,14,23,32,35,200,7,3,32.865575,-117.254150,-17.628000,-2455723.825110,-4767234.153444,3441436.403078,4.965378,4.877632,10.035002,29.845224,-6.346076,14.650485,-0.137150,0.020265,-0.261840,-0.955101,133,32.865575,-117.254151,-21.143041,-2455722.590597,-4767231.574664,3441434.620544,1.759651
301431409151,307251257000,1420932773410408704,307251257000,410420000,25,1,14,23,32,39,411,16,29.109999,102.129005,0.659614,1.810150,3.780899,-0.755028,-2.422868,-8.691460,25,1,14,23,32,35,200,7,3,32.865575,-117.254150,-17.628000,-2455723.825110,-4767234.153444,3441436.403078,4.965378,4.877632,10.035002,30.504799,-6.034355,14.741875,-0.137334,0.016658,-0.267051,-0.953701,133,32.865575,-117.254151,-21.167472,-2455722.592118,-4767231.558022,3441434.597343,1.760910
301456805817,307276257000,1420932773435408896,307276257000,435420000,25,1,14,23,32,39,436,0,29.109999,102.141006,0.658717,1.812531,3.779432,-0.932786,-2.475536,-8.759028,25,1,14,23,32,35,200,7,3,32.865575,-117.254150,-17.628000,-2455723.825110,-4767234.153444,3441436.403078,4.965378,4.877632,10.035002,31.152525,-5.770063,14.824368,-0.137513,0.013481,-0.272194,-0.952270,32901,32.865575,-117.254151,-21.192367,-2455722.593493,-4767231.541120,3441434.573751,1.762184
301482302114,307301257000,1420932773460408576,307301257000,460420000,25,1,14,23,32,39,461,16,29.109999,102.129005,0.657832,1.815383,3.776771,-1.021791,-2.508486,-8.889993,25,1,14,23,32,35,400,7,3,32.865574,-117.254151,-17.606000,-2455723.925110,-4767234.163444,3441436.363078,4.954042,4.891803,10.039511,31.787954,-5.506943,14.901932,-0.137621,0.010340,-0.277224,-0.950842,32901,32.865575,-117.254151,-21.081179,-2455722.632658,-4767231.605205,3441434.662704,1.743937
301506630743,307326257000,1420932773485408768,307326257000,485420000,25,1,14,23,32,39,486,16,29.109999,102.141006,0.658123,1.819442,3.772661,-0.977508,-2.564736,-9.070642,25,1,14,23,32,35,400,7,3,32.865574,-117.254151,-17.606000,-2455723.925110,-4767234.163444,3441436.363078,4.954042,4.891803,10.039511,32.428513,-5.236199,14.969163,-0.137594,0.007154,-0.282275,-0.949388,133,32.865575,-117.254151,-21.106294,-2455722.633586,-4767231.588017,3441434.639416,1.745394
